PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
11,3/4/22,6:09:34 PM,4,2,Aisha Weixlmann,,Right,Nc state,Breen,,Right,Syracuse,,1,Top,2,0,1,Riseball,3,StrikeSwinging,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,9073c27f-87ce-4ec1-aad0-d476b0679332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3/4/22,6:09:39 PM,4,3,Aisha Weixlmann,,Right,Nc state,Breen,,Right,Syracuse,,1,Top,2,0,2,Riseball,3,Foul,,,,0,0,,68.38986935,5.522763362,-1.590559315,,,,1.201154083,1.191250092,6,,,,2.519557798,0.203185247,62.93943026,-1.575560157,-1.590559315,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,2b9d498a-9c10-11ec-8968-bf1e15964ddd,68.48899855,1.198134391,1.191250092,5.576129961,-1.590559315,63.01239591,2.522151671,0.203185247,-1.518333522,-1.590559315,0.370502313,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
13,3/4/22,6:09:59 PM,4,4,Aisha Weixlmann,,Right,Nc state,Breen,,Right,Syracuse,,1,Top,2,0,2,Curveball,2,Foul,,,,0,0,,68.76731588,3.958263538,-2.159063131,,,,0.951380346,1.635868039,6,,,,1.323208283,0.294354779,63.49683404,-3.040986931,-2.159063131,,49.25462345,37.03794476,87.51817755,,109.8486054,5.769220201,19.49429585,134.644312,,87.08961906,2.662280819,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,3736d50f-9c10-11ec-bdb5-ab052c68b3aa,68.86309521,0.948404579,1.635868039,4.011066247,-2.159063131,63.56746259,1.325772238,0.294354779,-2.984713621,-2.159063131,0.367753007,,,,,,,,,,,39.27997302,1.702515189,29.66821687,-0.096273788,1.187783065,1.441972055,134.4706443,6.836415316,,,,,,,,,,0,,12.1579021,low,high,,,37
14,3/4/22,6:10:53 PM,4,5,Aisha Weixlmann,,Right,Nc state,Breen,,Right,Syracuse,,1,Top,2,0,2,Riseball,3,InPlay,,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,70bfb0d6-923e-46cf-b40e-1bc46b929ad9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3/4/22,6:12:51 PM,1,1,Clark,,Left,Syracuse,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,0,0,,,StrikeCalled,,,,0,0,,61.08580697,3.632539413,-0.717681129,,,,2.593486516,-0.092086565,6,,,,2.207043895,-0.537823104,56.58304395,-5.216163368,-0.717681129,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,9dd9b287-9c10-11ec-980e-e72534e68a75,61.17118599,2.589616222,-0.092086565,3.700045025,-0.717681129,56.64052656,2.210285281,-0.537823104,-5.145786219,-0.717681129,0.413570584,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
16,3/4/22,6:13:06 PM,1,2,Clark,,Left,Syracuse,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,0,1,,,BallCalled,,,,0,0,,61.39904817,1.01023963,-1.875089053,,,,2.525877303,0.068273436,6,,,,0.542392501,-1.096659647,57.24973741,-7.692725217,-1.875089053,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,a6ff7c19-9c10-11ec-a7e9-af76793f22c2,61.47859422,2.522012896,0.068273436,1.077683169,-1.875089053,57.30216497,0.545535718,-1.096659647,-7.624408456,-1.875089053,0.410918335,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
17,3/4/22,6:13:23 PM,1,3,Clark,,Left,Syracuse,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,1,1,,,BallCalled,,,,0,0,,61.64974142,2.949312607,-1.417269832,,,,2.707225444,-0.41376165,6,,,,1.945759408,-1.294131435,57.19085905,-5.726531159,-1.417269832,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,b1404d59-9c10-11ec-8c56-b702ca32b0ef,61.73358486,2.703512189,-0.41376165,3.015222799,-1.417269832,57.24808051,1.948920546,-1.294131435,-5.657464152,-1.417269832,0.409610442,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
18,3/4/22,6:13:53 PM,1,4,Clark,,Left,Syracuse,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,2,1,,,FoulTip,,,,0,0,,58.2857917,2.983454536,-0.853451639,,,,2.644565723,0.202278372,6,,,,1.596948096,-0.327793836,54.16989374,-6.71150981,-0.853451639,,49.97697294,-26.51871845,-163.5430221,,30.22582403,105.7657769,18.68932078,1.010895095,,-58.31355342,0.050577592,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,c2ed4fae-9c10-11ec-991b-1f8ac48ea0fe,58.36540149,2.640327287,0.202278372,3.057610746,-0.853451639,54.22095911,1.600456926,-0.327793836,-6.634813672,-0.853451639,0.433180251,,,,,,,,,,,-12.66863268,-42.88681444,-22.3142268,0.079078765,3.69932447,1.627981246,-0.860206409,0.530993246,,,,,,,,,,0,,-3.125818829,low,high,,,37
19,3/4/22,6:14:17 PM,1,5,Clark,,Left,Syracuse,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,2,2,,,InPlay,,GroundBall,Out,1,0,,62.50998937,1.885334647,-0.727255749,,,,2.712488921,-0.408049517,6,,,,1.3646095,-0.859733285,58.12064587,-6.530353521,-0.727255749,,16.92874555,38.71723337,-16.16293985,,,,,18.56819544,,-12.97897283,0.933190563,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,d170478f-9c10-11ec-8c14-87ec8d7dd99f,62.59245081,2.708850162,-0.408049517,1.949586667,-0.727255749,58.17725713,1.367703935,-0.859733285,-6.463435007,-0.727255749,0.403570458,,,,,,,,,,,-3.676855504,12.6864427,10.58854716,0.784404012,1.101694343,0.546895309,-4.170295111,18.09382549,,,,,,,,,,0,,-1.725994273,low,high,,,37
20,3/4/22,6:14:52 PM,2,1,Clark,,Left,Syracuse,Brittany Jackson,,Left,Nc state,,1,Bottom,1,0,0,,,StrikeCalled,,,,0,0,,60.60046975,3.53509663,1.823004103,,,,2.769894048,-0.063097296,6,,,,2.279175351,1.069454906,56.15896637,-5.457263653,1.823004103,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,e5db36f3-9c10-11ec-b41f-bf675ab8e403,60.6845866,2.76601347,-0.063097296,3.603438284,1.823004103,56.21550494,2.282442839,1.069454906,-5.385702912,1.823004103,0.417027172,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
21,3/4/22,6:15:07 PM,2,2,Clark,,Left,Syracuse,Brittany Jackson,,Left,Nc state,,1,Bottom,1,0,1,,,BallCalled,,,,0,0,,60.2676049,2.038221344,2.599705818,,,,2.893742296,-0.333449499,6,,,,1.445155534,1.282197132,56.08202187,-7.022472559,2.599705818,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,ef1455e6-9c10-11ec-9a27-73d79f9f1650,60.34692146,2.889891683,-0.333449499,2.107091999,2.599705818,56.1353817,1.448531134,1.282197132,-6.950068999,2.599705818,0.41904348,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
22,3/4/22,6:15:24 PM,2,3,Clark,,Left,Syracuse,Brittany Jackson,,Left,Nc state,,1,Bottom,1,1,1,,,Foul,,,,0,0,,60.8497928,2.366915126,1.917781039,,,,2.914689261,-0.259994523,6,,,,1.723377079,0.931481331,56.55702637,-6.52559606,1.917781039,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,f9147dab-9c10-11ec-b489-f1c6a49ca165,60.93109445,2.910844315,-0.259994523,2.434686381,1.917781039,56.61185314,1.726659081,0.931481331,-6.454737462,1.917781039,0.414915711,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
23,3/4/22,6:15:49 PM,2,4,Clark,,Left,Syracuse,Brittany Jackson,,Left,Nc state,,1,Bottom,1,1,2,,,BallCalled,,,,0,0,,61.09551214,4.675632311,1.116117657,,,,2.597701308,0.617060523,6,,,,2.856239558,1.310308982,56.43471126,-4.195723235,1.116117657,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,07f16f42-9c11-11ec-b7e0-ef1428ccb220,61.18387816,2.593811667,0.617060523,4.743202101,1.116117657,56.49414844,2.859445029,1.310308982,-4.125204169,1.116117657,0.414096026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
24,3/4/22,6:16:07 PM,2,5,Clark,,Left,Syracuse,Brittany Jackson,,Left,Nc state,,1,Bottom,1,2,2,,,BallCalled,,,,0,0,,60.78667193,3.393003812,2.947858983,,,,2.871076715,-0.052438264,6,,,,2.306117832,1.779935825,56.34451105,-5.5496583,2.947858983,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,12c2d942-9c11-11ec-b629-d3611afac1e5,60.87064953,2.867213587,-0.052438264,3.460913619,2.947858983,56.40144441,2.309433916,1.779935825,-5.478085042,2.947858983,0.416041796,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
25,3/4/22,6:16:26 PM,2,6,Clark,,Left,Syracuse,Brittany Jackson,,Left,Nc state,,1,Bottom,1,3,2,,,Foul,,,,0,0,,59.51219298,4.912504341,1.276623048,,,,2.509520778,0.554757263,6,,,,2.770790474,1.347730543,54.96962632,-4.443405166,1.276623048,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,1e43c6c7-9c11-11ec-a258-7901feda7668,59.59843728,2.505492479,0.554757263,4.983192236,1.276623048,55.02723199,2.774204484,1.347730543,-4.368579758,1.276623048,0.425291261,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
26,3/4/22,6:16:48 PM,2,7,Clark,,Left,Syracuse,Brittany Jackson,,Left,Nc state,,1,Bottom,1,3,2,,,InPlay,,LineDrive,Double,0,0,,61.36342962,1.828706174,-0.0072792,,,,2.505241759,0.404626458,6,,,,1.027723183,0.400105737,57.0994834,-6.898881626,-0.0072792,,72.58258933,14.46422039,-2.008948025,,,,,142.2541971,,-2.159139181,1.598503795,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,2b78520a-9c11-11ec-8ea6-87a7ee3c43fb,61.44420593,2.501457568,0.404626458,1.895486847,-0.0072792,57.15379734,1.030888518,0.400105737,-6.829807342,-0.0072792,0.411066145,,,,,,,,,,,-2.463775741,70.23879975,18.12934341,-0.422215654,2.012954148,1.036800907,-5.359450947,142.1532022,,,,,,,,,,0,,42.56453335,low,high,,,37
27,3/4/22,6:17:35 PM,3,1,Clark,,Left,Syracuse,Logan Morris,,Right,Nc state,,1,Bottom,1,0,0,,,BallCalled,,,,0,0,,61.07507625,0.8230468,-2.583391177,,,,2.426923561,0.110895561,6,,,,0.296877153,-1.494598165,56.98458942,-7.972820705,-2.583391177,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,47345605-9c11-11ec-8bc1-5d0c011d4100,61.15323077,2.423061121,0.110895561,0.89085336,-2.583391177,57.03659777,0.300144447,-1.494598165,-7.903149811,-2.583391177,0.413290457,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
28,3/4/22,6:17:53 PM,3,2,Clark,,Left,Syracuse,Logan Morris,,Right,Nc state,,1,Bottom,1,1,0,,,BallCalled,,,,0,0,,61.57603226,3.028798528,-1.786506165,,,,2.364428394,-0.38054134,6,,,,1.645262348,-1.490404126,57.11212001,-5.671179103,-1.786506165,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,51fb9c21-9c11-11ec-b50e-591776af8aa4,61.65996267,2.360721975,-0.38054134,3.094853268,-1.786506165,57.16937646,1.648430615,-1.490404126,-5.601917144,-1.786506165,0.41020698,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
29,3/4/22,6:18:13 PM,3,3,Clark,,Left,Syracuse,Logan Morris,,Right,Nc state,,1,Bottom,1,2,0,,,InPlay,,GroundBall,Single,0,0,,60.55468362,2.691366571,-0.625585425,,,,2.67245152,-0.646889344,6,,,,1.658064875,-1.035422312,56.24655606,-6.288898848,-0.625585425,,71.56394967,-5.211806385,27.16442094,,,,,19.27772017,,26.29461701,0.123110873,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,5df2b41e-9c11-11ec-aa5c-019c37424b73,60.63694943,2.668513321,-0.646889344,2.760233167,-0.625585425,56.30100939,1.661323717,-1.035422312,-6.217931841,-0.625585425,0.416818637,,,,,,,,,,,32.53712516,63.40721673,-6.500711067,1.807877104,5.995020186,1.775740498,8.539778714,17.28301694,,,,,,,,,,0,,41.06799594,low,high,,,37
30,3/4/22,6:19:26 PM,4,1,Clark,,Left,Syracuse,Carson Shaner,,Left,Nc state,,1,Bottom,1,0,0,,,BallCalled,,,,0,0,,62.7582071,3.312962764,-0.663584275,,,,2.554859966,-0.512023149,6,,,,2.109858143,-0.924158151,58.13769442,-5.066696126,-0.663584275,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,89650c30-9c11-11ec-b4a3-5feec3b3eb51,62.84446145,2.551286201,-0.512023149,3.376495199,-0.663584275,58.19747487,2.112908543,-0.924158151,-4.999903725,-0.663584275,0.402411948,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
31,3/4/22,6:19:45 PM,4,2,Clark,,Left,Syracuse,Carson Shaner,,Left,Nc state,,1,Bottom,1,1,0,,,Foul,,,,0,0,,60.94393625,4.511572924,0.490515698,,,,2.479296171,-0.23827112,6,,,,2.623482319,0.066369294,56.32274125,-4.399116496,0.490515698,,53.38686651,46.07327,-131.3542296,,,,,144.8073448,,-130.5455809,3.290926196,,,,,,,,,,,,NC State,Syracuse,,Softball,,ee1d5b08-1c80-4f27-9829-787adaedf5c0,94af58cc-9c11-11ec-911b-4b7139466c1c,61.0311779,2.47542623,-0.23827112,4.579116057,0.490515698,56.38178994,2.626687936,0.066369294,-4.328083876,0.490515698,0.414967567,,,,,,,,,,,-27.80104047,-24.47047145,38.45069169,-0.213071259,2.803449534,2.964121522,-110.0375179,-94.13241612,,,,,,,,,,0,,13.1094004,low,high,,,37
