PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
11,3/18/22,6:06:17 PM,2,8,Maddie Mcpherson,,Left,Nc state,Lauren Vanassche,,Left,Virginia,,1,Top,1,3,2,Riseball,4,InPlay,,FlyBall,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,ba2ade8e-3146-49f5-b105-f43fd298b63d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3/18/22,6:06:35 PM,3,1,Maddie Mcpherson,,Left,Nc state,Tori Gilbert,,Right,Virginia,,1,Top,2,0,0,Fastball,1,BallCalled,,,,0,0,,68.51430335,5.995926099,-0.10215581,1140.990424,304.8197711,4:15,1.316960271,1.040873265,6,-29.63453697,-3.046228154,5.886715912,2.584822357,1.467989392,62.67921346,-2.28430118,1.547058528,0.371122154,,,,,,,,,,,,-6.911802513,-5.773453567,-1.122662966,50,-0.343519541,1.096982463,-102.7426903,15.39150103,-7.162397693,21.86550505,-38.15682621,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,ae22552e-a707-11ec-bc5f-bf0058689160,68.59797461,1.311889554,1.041521185,6.084814881,-0.113539075,62.73215462,2.588792145,1.467455496,-2.196465073,1.535170495,0.371062541,5.957368841,-4.434499625,35.79004662,88.24881588,925.5319783,667.2703379,81.11654219,0.463172932,0.584816773,-0.665928057,,,,,,,,,,,,,,,,,0.706078634,0,,,medium,high,10.57606571,39.59883453,37
13,3/18/22,6:07:04 PM,3,2,Maddie Mcpherson,,Left,Nc state,Tori Gilbert,,Right,Virginia,,1,Top,2,1,0,Riseball,3,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,905a5069-4bde-49b0-b4c4-5d479b3e77bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,3/18/22,6:07:17 PM,3,3,Maddie Mcpherson,,Left,Nc state,Tori Gilbert,,Right,Virginia,,1,Top,2,2,0,Fastball,1,BallCalled,,,,0,0,,69.93832065,3.06852588,-0.711805622,,,,1.431184478,0.39924944,6,,,,1.322676886,-0.04283757,64.68556748,-3.681614076,-0.711805622,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,c6862ba3-a707-11ec-a1cf-d3c5427f8d92,70.03358656,1.428283628,0.39924944,3.11960806,-0.711805622,64.75630709,1.325179879,-0.04283757,-3.627362297,-0.711805622,0.36101322,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
15,3/18/22,6:07:45 PM,3,4,Maddie Mcpherson,,Left,Nc state,Tori Gilbert,,Right,Virginia,,1,Top,2,3,0,Dropball,1,Foul,,,,0,0,,72.60766161,6.191813986,-2.611735236,2775.327986,287.329504,3:30,1.087151726,1.554260504,6,-27.34123159,-3.371703405,14.05492964,2.673173032,1.10237177,65.63397181,-1.478572142,1.345366518,0.352371898,,,,,,,,,,,,-17.47533544,-6.494413837,-2.285456829,50,-0.593532867,7.257508685,-109.0423997,16.28453696,-20.10275246,27.11753826,-39.64489867,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,d7d3a219-a707-11ec-bb0b-85bd164e488e,72.69262338,1.081294404,1.559213651,6.293815381,-2.699580386,65.68221631,2.677643198,1.098679662,-1.379992698,1.264085969,0.35232238,14.60726602,-4.978621252,12.80613682,6.418355048,2706.29342,615.1596198,97.51256187,0.290457237,0.221652944,-0.93086227,,,,,,,,,,,,,,,,,0.997036262,0,,,medium,high,95.77651954,-27.87210597,37
16,3/18/22,6:08:29 PM,3,5,Maddie Mcpherson,,Left,Nc state,Tori Gilbert,,Right,Virginia,,1,Top,2,3,1,Riseball,3,StrikeCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,aed01f0f-fe26-4f68-b211-7b85bdcdfecf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3/18/22,6:09:03 PM,3,6,Maddie Mcpherson,,Left,Nc state,Tori Gilbert,,Right,Virginia,,1,Top,2,3,2,Changeup,,Foul,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,fb9ef810-cef3-450a-b929-9f843136333c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,3/18/22,6:09:17 PM,3,7,Maddie Mcpherson,,Left,Nc state,Tori Gilbert,,Right,Virginia,,1,Top,2,3,2,Fastball,2,BallCalled,Walk,,,0,0,,69.26538952,3.218610665,-3.465361192,,,,1.397090113,0.487302946,6,,,,1.338376656,-1.667474967,64.04526583,-3.677713323,-3.465361192,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,0e2a6075-a708-11ec-8cb5-5f7eb96f8858,69.36048304,1.394152579,0.487302946,3.270904401,-3.465361192,64.11514025,1.340895623,-1.667474967,-3.622478552,-3.465361192,0.365236406,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
19,3/18/22,6:10:09 PM,4,1,Maddie Mcpherson,,Left,Nc state,Gabby Baylog,,Right,Virginia,,1,Top,2,0,0,Riseball,3,Foul,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,252aa1f2-b1b3-4961-bfaf-ff8aa5e3de60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,3/18/22,6:10:42 PM,4,2,Maddie Mcpherson,,Left,Nc state,Gabby Baylog,,Right,Virginia,,1,Top,2,0,1,Dropball,1,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,174f6ad4-486e-4a19-92ed-1ca7d023b424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,3/18/22,6:10:50 PM,4,3,Maddie Mcpherson,,Left,Nc state,Gabby Baylog,,Right,Virginia,,1,Top,2,1,1,Changeup,2,BallCalled,,,,0,0,,56.64961817,4.849637094,-2.244996349,,,,1.314259197,0.436363469,6,,,,1.245054736,-0.958597217,52.40941176,-5.474832461,-2.244996349,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,45dc7354-a708-11ec-8038-a16a5f7408e4,56.7318256,1.30980847,0.436363469,4.927688865,-2.244996349,52.46181442,1.248880048,-0.958597217,-5.392184753,-2.244996349,0.446984037,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
22,3/18/22,6:11:15 PM,4,4,Maddie Mcpherson,,Left,Nc state,Gabby Baylog,,Right,Virginia,,1,Top,2,2,1,Fastball,1,Foul,,,,0,0,,68.6421989,5.213971912,-0.734748097,,,,1.220123956,0.664891233,6,,,,2.363204257,0.208553614,63.21489141,-1.824466399,-0.734748097,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,54f38347-a708-11ec-91aa-f396041ff223,68.74144895,1.21706398,0.664891233,5.267247638,-0.734748097,63.28735513,2.365780271,0.208553614,-1.767953325,-0.734748097,0.368832282,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
23,3/18/22,6:11:59 PM,4,5,Maddie Mcpherson,,Left,Nc state,Gabby Baylog,,Right,Virginia,,1,Top,2,2,2,Riseball,3,InPlay,,GroundBall,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,f964c07a-f1ac-4766-ad04-5eb99a6aaaf0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,3/18/22,6:14:36 PM,1,1,Aly Rayle,,Right,Virginia,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,0,0,,,StrikeCalled,,,,0,0,,63.38521237,6.455768729,-0.593499111,1224.511939,71.32721273,8:30,1.019234465,1.9659126,6,-31.16707464,-0.107962691,-4.301571887,2.448579037,1.238844633,58.06331521,-2.238132889,-1.796980264,0.401112355,,,,,,,,,,,,4.810892264,-2.453702513,-2.05763376,50,-0.762995745,0.364450671,-94.90340169,15.22162531,4.267001261,18.24379481,-34.35035102,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,ccaa04c7-a708-11ec-8a41-ede853eaab00,63.4700269,1.014570326,1.967060798,6.536998464,-0.614344941,58.11920523,2.452375613,1.238081937,-2.154488982,-1.813389093,0.401040645,-4.169130645,-1.530124158,-64.6700628,3.38226373,523.8831649,-1106.786302,42.78301814,0.136975427,-0.903859135,0.405310247,,,,,,,,,,,,,,,,,0.685917034,0,,,medium,high,93.04403736,3.558129188,37
25,3/18/22,6:15:00 PM,1,2,Aly Rayle,,Right,Virginia,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,0,1,,,Foul,,,,0,0,,64.35562894,7.434477829,-1.267255613,1162.203157,90.03709593,9:00,1.028744303,2.208860737,6,-28.71215205,1.575599104,-4.511346461,3.280444116,1.045762378,58.76216598,-0.560951317,-2.529062649,0.396100177,,,,,,,,,,,,4.809688304,-0.868034903,-2.451441211,50,-0.954415369,1.470429064,-96.15814657,16.73034337,4.374820989,18.87262701,-32.96360123,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,dafb200c-a708-11ec-8339-4758fa8ea03b,64.45298462,1.024752763,2.209543705,7.502904392,-1.279559892,58.82955234,3.283666419,1.045359949,-0.489359286,-2.537705616,0.396018675,-4.432627599,0.227272987,-62.04577266,24.90082215,544.8013623,-1026.600045,46.87660321,-0.000303501,-0.883322369,0.468765934,,,,,,,,,,,,,,,,,0.992346624,0,,,medium,high,67.58926006,6.40938854,37
26,3/18/22,6:15:30 PM,1,3,Aly Rayle,,Right,Virginia,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,0,2,,,Foul,,,,0,0,,49.69468443,8.904517325,-4.743915575,855.66835,45.3969562,7:30,1.530151244,2.250998102,6,-53.74591884,-2.100201888,-4.854958616,2.645564273,-1.106524022,45.38842989,-6.009020881,-6.093295601,0.517235921,,,,,,,,,,,,3.885317244,-5.830696283,-3.281581445,50,-1.047714759,5.584898472,-73.80833634,17.5840775,2.073014752,11.46580145,-35.2850232,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,ecbdc591-a708-11ec-a1c4-97b69b121e9f,49.75484851,1.521625471,2.252404936,9.052082116,-4.769336769,45.40458439,2.652259208,-1.107501508,-5.864710895,-6.114130069,0.517179035,-4.692805839,-4.686295272,-43.98174531,6.471931706,615.7056423,-594.2010495,71.95610803,0.505269227,-0.694429155,0.51231939,,,,,,,,,,,,,,,,,0.994810258,0,,,medium,high,84.17526146,-13.90210876,37
27,3/18/22,6:15:57 PM,1,4,Aly Rayle,,Right,Virginia,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,0,2,,,Foul,,,,0,0,,63.75901998,6.813293132,-1.011779165,,,,1.148696055,1.890881516,6,,,,2.946958814,1.262454461,58.52845709,-1.379047216,-1.011779165,,55.6622329,0.262965696,-67.02294993,962.4666486,,,,40.33390773,,-64.83649321,0.436863258,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,fd5bd268-a708-11ec-bdce-a3739be06746,63.85608056,1.145149867,1.890881516,6.874911063,-1.011779165,58.59698318,2.949948449,1.262454461,-1.313006908,-1.011779165,0.398291663,,,,,,,,,,,-51.24552328,21.72821326,0.255467446,-2.306791396,4.418274725,3.010605932,-36.5061416,17.15009441,0.887044205,-1.094953582,-0.014655099,-0.368252855,-0.156210635,0.916508632,,,,0,0.931266478,23.8827536,low,high,,,37
28,3/18/22,6:16:26 PM,1,5,Aly Rayle,,Right,Virginia,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,0,2,,,BallCalled,,,,0,0,,63.78944075,3.310271352,-4.793194918,,,,1.397411926,2.304551877,6,,,,1.021048189,-0.679208072,59.0561623,-4.832282411,-4.793194918,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,0e473b8a-a709-11ec-9f33-7f8e9cc7f260,63.87761141,1.393909457,2.304551877,3.3721241,-4.793194918,59.11822135,1.024081607,-0.679208072,-4.76684109,-4.793194918,0.397318719,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
29,3/18/22,6:16:47 PM,1,6,Aly Rayle,,Right,Virginia,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,1,2,,,BallCalled,,,,0,0,,64.30498517,5.846004148,-0.564960687,,,,0.975693939,2.077463894,6,,,,2.215942865,1.726585764,59.16799061,-2.188571788,-0.564960687,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,1afeb3bd-a709-11ec-970b-057bc4b70d60,64.39900659,0.972328737,2.077463894,5.905876369,-0.564960687,59.23615629,2.218940125,1.726585764,-2.123233854,-0.564960687,0.394125317,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
30,3/18/22,6:17:27 PM,1,7,Aly Rayle,,Right,Virginia,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,2,2,,,StrikeSwinging,Strikeout,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,2be7cadb-0047-4a97-acc5-55aa9b62fc23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3/18/22,6:17:44 PM,2,1,Aly Rayle,,Right,Virginia,Alaina Smith,,Left,Nc state,,1,Bottom,1,0,0,,,BallCalled,,,,0,0,,64.50127973,6.073808663,-0.977258563,,,,1.159672427,2.152714128,6,,,,2.555797221,1.545732427,59.3140184,-1.916002773,-0.977258563,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,3cc05f63-a709-11ec-980d-dbaa7a88c963,64.59693477,1.156247945,2.152714128,6.133807817,-0.977258563,59.38234782,2.558718716,1.545732427,-1.85154952,-0.977258563,0.393126048,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
32,3/18/22,6:18:07 PM,2,2,Aly Rayle,,Right,Virginia,Alaina Smith,,Left,Nc state,,1,Bottom,1,1,0,,,BallCalled,,,,0,0,,51.91602665,6.547438042,-1.715807295,855.0162664,52.62635526,7:45,1.007067883,2.237882925,6,-47.34550354,-0.942827904,-4.170398529,1.147496223,0.82443523,47.79630556,-6.642980437,-2.881920987,0.490278709,,,,,,,,,,,,4.245635166,-3.495672078,-2.585729082,50,-0.957654411,1.837572297,-77.71256776,14.49014465,2.520718097,12.38157429,-34.24949967,NC State,Virginia,,Softball,,bd93ce28-b842-4d1e-a5fc-abfaa3fbfdc5,4a00800a-a709-11ec-8f2e-4985dde877c6,51.97847079,0.999959248,2.239593115,6.671467522,-1.74671926,47.82124572,1.153093517,0.823265509,-6.520830404,-2.907313871,0.490211371,-3.97437385,-3.117167904,-57.32219532,6.17781161,461.6354976,-719.684294,53.99142868,0.327733563,-0.841720003,0.429066601,,,,,,,,,,,,,,,,,0.914777731,0,,,medium,high,95.56003045,-4.765620216,37
