PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
32,12/31/69,6:59:59 PM,4,2,Taylor Roby,,Right,Louisville,Sam Sack,,Left,Nc state,,1,Bottom,2,1,0,,,StrikeCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,351ec754-b209-11ec-be61-d154824021a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,12/31/69,6:59:59 PM,4,3,Taylor Roby,,Right,Louisville,Sam Sack,,Left,Nc state,,1,Bottom,2,1,1,,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,3ecbdd8c-b209-11ec-b441-ed6de457d723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,12/31/69,6:59:59 PM,4,4,Taylor Roby,,Right,Louisville,Sam Sack,,Left,Nc state,,1,Bottom,2,2,1,,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,4886364a-b209-11ec-abdb-c74d16ceb26f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,4/1/22,6:16:03 PM,4,6,Taylor Roby,,Right,Louisville,Sam Sack,,Left,Nc state,,1,Bottom,2,3,2,,,,,,,0,0,,66.13714485,6.407757057,-0.146338104,,,,0.836372442,1.514321793,6,,,,2.556417209,1.423438854,60.75803648,-1.195684029,-0.146338104,,51.9964347,50.04151453,-87.76134521,,-109.9008764,4.66876395,34.62093626,139.882002,,-87.60886808,3.418282892,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,52394d82-b209-11ec-a766-f5ebe7beceab,66.23598035,0.833072769,1.514321793,6.464959967,-0.146338104,60.82952744,2.559214838,1.423438854,-1.134210996,-0.146338104,0.383593286,,,,,,,,,,,-33.36830816,1.304426948,39.85578631,-1.467634731,0.446259757,2.525497326,-139.7602067,5.836018665,,,,,,,,,,0,,15.98291039,low,high,,,37
36,4/1/22,6:16:19 PM,4,5,Taylor Roby,,Right,Louisville,Sam Sack,,Left,Nc state,,1,Bottom,2,3,1,,,Foul,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,4ca1c7d3-aa52-4c42-a5b2-29dcf58f8d18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,4/1/22,6:16:38 PM,4,6,Taylor Roby,,Right,Louisville,Sam Sack,,Left,Nc state,,1,Bottom,2,3,2,,,StrikeCalled,Strikeout,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,9b7538e5-1220-4a7b-8c08-877f13d4ec5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4/1/22,6:18:48 PM,1,1,Aisha Weixlmann,,Right,Nc state,Kendall Smith,,Right,Louisville,,2,Top,0,0,0,Curveball,2,StrikeSwinging,,,,0,0,,68.2498323,5.036426405,-5.038942011,,,,1.571564082,1.482624328,6,,,,2.575608409,-1.654885305,62.86256,-2.110411478,-5.038942011,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,b476cce1-b209-11ec-82d0-ade08afe95fb,68.34808084,1.568522948,1.482624328,5.090301027,-5.038942011,62.93489203,2.57823839,-1.654885305,-2.052604066,-5.038942011,0.372313415,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
39,4/1/22,6:19:06 PM,1,2,Aisha Weixlmann,,Right,Nc state,Kendall Smith,,Right,Louisville,,2,Top,0,0,1,Riseball,3,InPlay,,FlyBall,Out,1,0,,67.93583688,6.688837501,-1.068412094,1490.398036,59.4973293,8:00,1.129628083,1.353407996,6,-27.56481532,-0.533019773,-2.613914223,3.006338682,0.471971477,62.24725412,-0.988681633,-1.799051339,0.374204469,63.49189453,68.08013476,-25.65682245,3667.080645,,,,83.57965318,,-30.05397245,5.003867086,2.676309702,-2.993235342,-1.569707763,50,-0.670910971,1.491713963,-101.6136305,16.17210642,2.727088382,20.59416735,-35.22407676,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,bf2300ee-b209-11ec-8226-27b86544935f,68.02555555,1.125640137,1.355440547,6.759464532,-1.105673256,62.31036235,3.009764468,0.470476885,-0.914299795,-1.830941136,0.37413789,-2.378449066,-1.732604432,-73.9293761,17.12383417,412.5749726,-1432.155089,27.6822005,0.140508905,-0.960921213,0.238511363,-10.26254392,21.36517954,58.90186726,-0.590477994,2.526201025,3.220737241,-41.85799176,72.34270489,14.69708926,-46.37970686,0.181387407,0.91694467,0.016095147,-0.398689626,,,0.961031117,0,0.994205399,28.49279305,medium,high,74.58854925,-9.70088868,37
40,4/1/22,6:19:39 PM,2,1,Aisha Weixlmann,,Right,Nc state,Hannah File,,Right,Louisville,,2,Top,1,0,0,Screwball,1,StrikeCalled,,,,0,0,,68.31480582,5.481989551,-0.707091859,1412.848129,49.89788826,7:45,1.093623501,1.421356639,6,-27.79832371,-1.185464658,-2.590536352,2.192353083,0.766319504,62.75748566,-2.274848779,-1.431473892,0.371293451,,,,,,,,,,,,2.775825162,-3.329269242,-1.555895868,50,-0.432062487,0.861313003,-102.4262717,14.15313948,2.873062335,20.9702584,-35.61994315,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,d2bf33d7-b209-11ec-a55f-53de13bbedba,68.4018863,1.089365934,1.423284738,5.556076366,-0.741702508,62.81646154,2.195810201,0.764965691,-2.199386701,-1.460552065,0.371228535,-2.371940263,-2.399337224,-72.53629867,20.50561702,423.9978693,-1347.726101,30.01015188,0.19331094,-0.953907269,0.22954695,,,,,,,,,,,,,,,,,0.921876287,0,,,medium,high,71.54494468,-1.421109996,37
41,4/1/22,6:19:53 PM,2,2,Aisha Weixlmann,,Right,Nc state,Hannah File,,Right,Louisville,,2,Top,1,0,1,Riseball,3,StrikeCalled,,,,0,0,,68.16609891,5.832662664,-0.531607794,1420.650042,70.4730575,8:15,0.859831937,1.261937835,6,-26.97637806,-0.198511,-3.763887682,2.24687548,0.618117972,62.5233177,-1.694513466,-1.584468086,0.37244274,,,,,,,,,,,,4.206560882,-2.319430115,-1.344957236,50,-0.737704683,0.364772307,-102.1659358,14.61668851,4.32732233,21.0216484,-34.56006562,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,db841157-b209-11ec-9c7a-77c27bc03e3a,68.25461875,0.855894382,1.263206565,5.902561971,-0.555001087,62.58661461,2.250160604,0.617238229,-1.620718853,-1.603802683,0.372376559,-3.615313848,-1.410384148,-69.44242252,2.465806213,498.8590908,-1330.18275,35.11484716,0.117371407,-0.936319791,0.330951963,,,,,,,,,,,,,,,,,0.993434784,0,,,medium,high,87.78077441,-19.29738876,37
