GameID,HalfInning,RunScored,StrikeCalled,BallCalled,Foul,StrikeSwinging,Out,Error,HitByPitch,Sacrifice,FoulTip,FieldersChoice,Single,Double,Triple,HomeRun
8a305a47-40dc-49e2-8231-a3e67c507197,bottom3,1.0,0,4,2,1,3,0,0,0,0,0,0,0,0,1
8a305a47-40dc-49e2-8231-a3e67c507197,top3,0.0,0,1,2,2,2,0,0,0,0,0,0,0,0,0
8a305a47-40dc-49e2-8231-a3e67c507197,bottom4,0.0,3,8,7,1,2,1,0,0,0,0,0,0,0,0
8a305a47-40dc-49e2-8231-a3e67c507197,top4,2.0,4,3,6,0,1,0,0,1,0,0,2,1,0,0
8a305a47-40dc-49e2-8231-a3e67c507197,bottom5,1.0,3,7,3,2,2,0,0,0,0,0,2,0,0,1
8a305a47-40dc-49e2-8231-a3e67c507197,top5,0.0,3,1,0,0,3,0,0,0,0,0,0,0,0,0
8a305a47-40dc-49e2-8231-a3e67c507197,bottom6,5.0,6,24,4,1,2,0,0,0,0,0,3,0,0,1
8a305a47-40dc-49e2-8231-a3e67c507197,top6,0.0,1,2,1,1,2,0,0,0,0,0,0,0,0,0
8a305a47-40dc-49e2-8231-a3e67c507197,bottom7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a305a47-40dc-49e2-8231-a3e67c507197,top7,0.0,3,4,4,1,3,0,0,0,0,0,0,1,0,0
e3f6601b-4db0-44cb-8434-1ce6822d9198,bottom1,0.0,3,9,4,3,2,0,0,0,0,0,1,1,0,0
e3f6601b-4db0-44cb-8434-1ce6822d9198,top1,0.0,3,3,2,1,2,0,0,0,0,0,0,1,0,0
e3f6601b-4db0-44cb-8434-1ce6822d9198,bottom2,5.0,3,9,4,1,3,1,0,0,0,0,2,1,0,1
e3f6601b-4db0-44cb-8434-1ce6822d9198,top2,0.0,2,10,2,2,0,0,0,1,0,0,1,0,0,0
e3f6601b-4db0-44cb-8434-1ce6822d9198,bottom3,2.0,5,21,2,0,2,0,0,0,0,0,0,1,0,1
e3f6601b-4db0-44cb-8434-1ce6822d9198,top3,0.0,0,9,3,2,2,0,0,1,0,0,0,0,0,0
e3f6601b-4db0-44cb-8434-1ce6822d9198,bottom4,0.0,2,6,6,2,2,0,0,0,0,0,1,1,0,0
e3f6601b-4db0-44cb-8434-1ce6822d9198,top4,1.0,1,3,1,4,2,1,0,1,0,0,1,0,0,0
e3f6601b-4db0-44cb-8434-1ce6822d9198,bottom5,4.0,4,16,9,2,0,0,0,0,0,0,3,0,0,1
e3f6601b-4db0-44cb-8434-1ce6822d9198,top5,2.0,1,8,3,2,2,1,0,0,0,0,1,0,0,0
6548ba08-7b4e-48b3-a472-c59742814bb1,bottom1,0.0,1,5,2,0,3,0,1,0,0,0,1,0,0,0
6548ba08-7b4e-48b3-a472-c59742814bb1,top1,0.0,1,2,2,2,2,0,0,0,0,0,0,0,0,0
6548ba08-7b4e-48b3-a472-c59742814bb1,bottom2,0.0,2,8,2,0,2,0,1,0,0,0,1,0,0,0
6548ba08-7b4e-48b3-a472-c59742814bb1,top2,0.0,1,1,3,2,2,0,0,0,0,0,1,0,0,0
6548ba08-7b4e-48b3-a472-c59742814bb1,bottom3,6.0,3,15,5,2,3,0,0,0,0,0,1,4,0,1
6548ba08-7b4e-48b3-a472-c59742814bb1,top3,0.0,5,14,14,5,1,0,0,0,0,0,0,0,0,0
6548ba08-7b4e-48b3-a472-c59742814bb1,bottom4,3.0,7,16,3,1,2,1,0,0,0,0,1,0,0,1
6548ba08-7b4e-48b3-a472-c59742814bb1,top4,0.0,2,2,0,2,1,0,0,0,0,0,0,0,0,0
6548ba08-7b4e-48b3-a472-c59742814bb1,bottom5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6548ba08-7b4e-48b3-a472-c59742814bb1,top5,0.0,2,1,0,4,1,0,0,0,0,0,0,0,0,0
67af71a8-386b-428b-a829-932c47a765d7,bottom1,0.0,2,9,1,2,1,0,0,0,0,0,0,0,0,0
67af71a8-386b-428b-a829-932c47a765d7,top1,0.0,3,4,2,0,2,0,0,0,0,0,0,0,0,0
67af71a8-386b-428b-a829-932c47a765d7,bottom2,0.0,3,6,4,0,3,0,0,0,0,0,1,0,0,0
67af71a8-386b-428b-a829-932c47a765d7,top2,3.0,4,9,10,2,1,0,1,0,0,0,2,1,0,0
67af71a8-386b-428b-a829-932c47a765d7,bottom3,0.0,3,12,8,3,1,0,0,0,0,0,1,0,0,0
67af71a8-386b-428b-a829-932c47a765d7,top3,0.0,1,5,1,1,1,0,0,0,0,0,0,0,0,0
67af71a8-386b-428b-a829-932c47a765d7,bottom4,0.0,2,5,5,1,3,0,0,0,0,0,0,0,0,0
67af71a8-386b-428b-a829-932c47a765d7,top4,0.0,5,5,1,0,2,0,0,0,0,0,0,0,0,0
67af71a8-386b-428b-a829-932c47a765d7,bottom5,0.0,1,5,3,1,3,0,0,0,0,0,0,0,0,0
67af71a8-386b-428b-a829-932c47a765d7,top5,1.0,2,9,5,2,2,1,0,0,0,0,1,0,0,0
67af71a8-386b-428b-a829-932c47a765d7,bottom6,0.0,1,3,3,1,2,0,0,0,0,0,1,0,0,0
67af71a8-386b-428b-a829-932c47a765d7,top6,1.0,3,7,1,2,1,0,0,0,0,0,0,0,1,0
67af71a8-386b-428b-a829-932c47a765d7,bottom7,0.0,0,1,3,0,3,0,0,0,0,0,0,0,0,0
67af71a8-386b-428b-a829-932c47a765d7,top7,0.0,1,5,5,4,1,0,0,0,0,0,2,0,0,0
3185447b-fb4e-4c5e-a5b6-e4889bc43dc0,bottom1,3.0,9,11,2,0,2,0,1,0,0,0,0,1,1,0
3185447b-fb4e-4c5e-a5b6-e4889bc43dc0,top1,0.0,3,8,5,2,2,0,0,0,0,0,0,0,0,0
3185447b-fb4e-4c5e-a5b6-e4889bc43dc0,bottom2,0.0,3,5,3,1,3,0,0,0,0,0,1,0,0,0
3185447b-fb4e-4c5e-a5b6-e4889bc43dc0,top2,0.0,2,4,3,3,1,0,0,0,0,0,0,0,0,0
3185447b-fb4e-4c5e-a5b6-e4889bc43dc0,bottom3,3.0,3,10,2,0,3,0,0,0,0,0,1,0,0,1
3185447b-fb4e-4c5e-a5b6-e4889bc43dc0,top3,0.0,0,3,0,0,3,0,0,0,0,0,0,0,0,0
3185447b-fb4e-4c5e-a5b6-e4889bc43dc0,bottom4,7.0,7,18,9,4,1,0,0,1,0,0,4,3,1,1
3185447b-fb4e-4c5e-a5b6-e4889bc43dc0,top4,1.0,1,7,4,3,1,1,0,0,0,0,1,0,0,0
3185447b-fb4e-4c5e-a5b6-e4889bc43dc0,bottom5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185447b-fb4e-4c5e-a5b6-e4889bc43dc0,top5,1.0,0,9,6,2,2,0,0,0,0,0,3,0,0,0
c6a3fbf9-2170-486f-8f01-620fc43ec4d2,bottom1,0.0,5,7,5,0,3,0,0,0,0,0,1,0,0,0
c6a3fbf9-2170-486f-8f01-620fc43ec4d2,top1,0.0,3,4,1,1,2,0,0,0,0,0,0,0,0,0
c6a3fbf9-2170-486f-8f01-620fc43ec4d2,bottom2,0.0,3,7,3,1,2,1,0,0,0,0,1,0,0,0
c6a3fbf9-2170-486f-8f01-620fc43ec4d2,top2,1.0,2,5,2,2,1,1,0,0,0,0,1,0,0,0
c6a3fbf9-2170-486f-8f01-620fc43ec4d2,bottom3,0.0,4,8,0,1,3,0,0,0,0,0,1,0,0,0
c6a3fbf9-2170-486f-8f01-620fc43ec4d2,top3,5.0,0,21,6,3,2,1,0,1,0,0,1,1,0,1
c6a3fbf9-2170-486f-8f01-620fc43ec4d2,bottom4,7.0,9,16,3,1,0,0,1,1,0,0,4,0,0,1
c6a3fbf9-2170-486f-8f01-620fc43ec4d2,top4,0.0,5,9,4,2,1,0,0,0,0,0,0,0,0,0
c6a3fbf9-2170-486f-8f01-620fc43ec4d2,bottom5,7.0,7,20,1,0,2,0,0,0,0,0,1,2,1,2
c6a3fbf9-2170-486f-8f01-620fc43ec4d2,top5,1.0,6,11,6,5,1,0,0,0,0,0,1,0,0,1
c6a3fbf9-2170-486f-8f01-620fc43ec4d2,bottom6,0.0,4,11,1,3,2,0,0,0,0,0,0,0,0,0
c6a3fbf9-2170-486f-8f01-620fc43ec4d2,top6,0.0,3,7,2,2,2,0,0,0,0,0,0,0,0,0
c6a3fbf9-2170-486f-8f01-620fc43ec4d2,bottom7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6a3fbf9-2170-486f-8f01-620fc43ec4d2,top7,0.0,3,2,1,4,1,0,0,0,0,0,1,0,0,0
a7a80501-769e-48bd-a4cd-f5454ba68f24,bottom1,9.0,9,28,2,0,3,0,1,0,0,0,3,0,0,3
a7a80501-769e-48bd-a4cd-f5454ba68f24,top1,0.0,2,2,0,0,3,0,0,0,0,0,0,0,0,0
a7a80501-769e-48bd-a4cd-f5454ba68f24,bottom2,0.0,1,2,0,0,3,0,0,0,0,0,0,0,0,0
a7a80501-769e-48bd-a4cd-f5454ba68f24,top2,0.0,0,2,0,1,3,0,0,0,0,0,0,0,0,0
a7a80501-769e-48bd-a4cd-f5454ba68f24,bottom3,3.0,3,11,2,1,3,0,0,0,0,0,1,0,1,1
a7a80501-769e-48bd-a4cd-f5454ba68f24,top3,0.0,0,3,5,3,1,0,0,0,0,0,0,0,0,0
a7a80501-769e-48bd-a4cd-f5454ba68f24,bottom4,1.0,7,15,4,0,1,0,0,1,0,0,0,0,0,0
a7a80501-769e-48bd-a4cd-f5454ba68f24,top4,1.0,2,5,0,1,3,1,0,0,0,0,0,2,0,0
a7a80501-769e-48bd-a4cd-f5454ba68f24,bottom5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7a80501-769e-48bd-a4cd-f5454ba68f24,top5,0.0,0,3,3,4,2,0,0,0,0,0,0,0,0,0
2b0e5cd2-2524-4a7f-9b5c-ed7c4957ec4c,bottom1,4.0,4,15,7,0,1,1,0,0,0,1,2,0,0,1
2b0e5cd2-2524-4a7f-9b5c-ed7c4957ec4c,top1,0.0,1,4,3,1,3,0,1,0,0,0,0,0,0,0
2b0e5cd2-2524-4a7f-9b5c-ed7c4957ec4c,bottom2,0.0,2,4,2,1,3,0,0,0,0,0,0,0,0,0
2b0e5cd2-2524-4a7f-9b5c-ed7c4957ec4c,top2,0.0,1,10,10,1,2,0,0,0,0,1,2,0,0,0
2b0e5cd2-2524-4a7f-9b5c-ed7c4957ec4c,bottom3,2.0,1,3,2,0,2,1,0,1,0,0,0,0,1,0
2b0e5cd2-2524-4a7f-9b5c-ed7c4957ec4c,top3,1.0,1,9,3,3,2,0,0,0,0,0,1,0,0,0
2b0e5cd2-2524-4a7f-9b5c-ed7c4957ec4c,bottom4,3.0,1,14,1,1,2,1,0,1,0,0,1,1,0,0
2b0e5cd2-2524-4a7f-9b5c-ed7c4957ec4c,top4,0.0,2,4,9,2,1,0,0,0,0,1,1,0,0,0
2b0e5cd2-2524-4a7f-9b5c-ed7c4957ec4c,bottom5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b0e5cd2-2524-4a7f-9b5c-ed7c4957ec4c,top5,0.0,1,1,0,0,3,0,0,0,0,0,0,0,0,0
3867564a-e0dd-49c1-bff3-89126ce80773,bottom1,0.0,3,9,4,0,3,0,1,0,0,0,0,0,0,0
3867564a-e0dd-49c1-bff3-89126ce80773,top1,2.0,3,6,3,1,2,0,0,0,0,0,1,1,0,0
3867564a-e0dd-49c1-bff3-89126ce80773,bottom2,1.0,1,12,8,0,2,0,0,1,0,0,0,1,0,0
3867564a-e0dd-49c1-bff3-89126ce80773,top2,0.0,2,2,7,1,1,0,0,0,0,0,0,0,0,0
3867564a-e0dd-49c1-bff3-89126ce80773,bottom3,0.0,3,9,3,0,3,0,0,0,0,0,2,0,0,0
3867564a-e0dd-49c1-bff3-89126ce80773,top3,0.0,3,4,3,1,2,0,0,0,0,0,0,0,0,0
3867564a-e0dd-49c1-bff3-89126ce80773,bottom4,1.0,3,7,3,0,2,0,0,0,0,0,0,0,0,1
3867564a-e0dd-49c1-bff3-89126ce80773,top4,0.0,1,2,2,2,2,0,0,0,0,0,1,0,0,0
3867564a-e0dd-49c1-bff3-89126ce80773,bottom5,4.0,4,9,6,0,3,0,2,0,0,0,0,1,0,2
3867564a-e0dd-49c1-bff3-89126ce80773,top5,0.0,3,1,0,1,3,0,0,0,0,0,1,0,0,0
3867564a-e0dd-49c1-bff3-89126ce80773,bottom6,2.0,3,5,3,3,1,1,0,0,0,0,2,0,0,0
3867564a-e0dd-49c1-bff3-89126ce80773,top6,0.0,5,4,2,1,2,0,0,0,0,0,0,1,0,0
3867564a-e0dd-49c1-bff3-89126ce80773,bottom7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867564a-e0dd-49c1-bff3-89126ce80773,top7,0.0,1,2,4,1,2,0,0,0,0,0,0,0,0,0
fe10c953-406b-4e75-be9f-1a72d6cbc76a,bottom1,1.0,0,7,1,1,3,0,0,0,0,0,0,1,0,1
fe10c953-406b-4e75-be9f-1a72d6cbc76a,top1,1.0,2,8,0,0,3,0,0,0,0,0,1,1,0,0
fe10c953-406b-4e75-be9f-1a72d6cbc76a,bottom2,0.0,1,4,1,0,3,0,0,0,0,0,1,0,0,0
fe10c953-406b-4e75-be9f-1a72d6cbc76a,top2,0.0,3,2,0,0,3,0,0,0,0,0,2,0,0,0
fe10c953-406b-4e75-be9f-1a72d6cbc76a,bottom3,6.0,5,23,3,1,2,2,0,0,0,1,2,2,0,1
fe10c953-406b-4e75-be9f-1a72d6cbc76a,top3,0.0,2,7,4,1,2,0,0,0,0,0,2,0,0,0
fe10c953-406b-4e75-be9f-1a72d6cbc76a,bottom4,2.0,2,4,3,1,2,0,0,0,0,0,0,0,0,2
fe10c953-406b-4e75-be9f-1a72d6cbc76a,top4,0.0,3,5,1,1,0,0,0,0,0,0,2,0,0,0
fe10c953-406b-4e75-be9f-1a72d6cbc76a,bottom5,1.0,2,2,0,1,3,0,0,0,0,0,0,0,0,1
fe10c953-406b-4e75-be9f-1a72d6cbc76a,top5,4.0,8,17,6,1,2,0,0,0,0,0,1,2,0,1
fe10c953-406b-4e75-be9f-1a72d6cbc76a,bottom6,5.0,1,6,2,0,0,0,1,0,0,0,1,1,0,1
fe10c953-406b-4e75-be9f-1a72d6cbc76a,top6,0.0,0,1,3,1,3,0,0,0,0,0,1,0,0,0
705881c1-2a54-4e5b-85d0-64b6c857506c,bottom1,0.0,4,3,2,1,2,0,0,0,0,0,0,1,0,0
705881c1-2a54-4e5b-85d0-64b6c857506c,top1,0.0,1,3,3,3,2,0,0,0,0,0,0,0,0,0
705881c1-2a54-4e5b-85d0-64b6c857506c,bottom2,0.0,4,6,1,0,1,0,0,0,0,0,0,0,0,0
705881c1-2a54-4e5b-85d0-64b6c857506c,top2,1.0,1,5,1,3,2,0,0,0,0,0,0,0,0,1
705881c1-2a54-4e5b-85d0-64b6c857506c,bottom3,4.0,3,23,4,0,2,0,0,1,0,0,1,0,0,1
705881c1-2a54-4e5b-85d0-64b6c857506c,top3,0.0,1,7,2,0,2,0,0,1,0,0,0,0,0,0
705881c1-2a54-4e5b-85d0-64b6c857506c,bottom4,0.0,1,7,6,0,3,0,0,0,0,0,2,0,0,0
705881c1-2a54-4e5b-85d0-64b6c857506c,top4,0.0,3,6,10,0,2,0,1,0,0,0,1,0,0,0
705881c1-2a54-4e5b-85d0-64b6c857506c,bottom5,3.0,8,10,2,3,1,0,0,0,0,0,3,1,0,0
705881c1-2a54-4e5b-85d0-64b6c857506c,top5,0.0,1,5,0,3,2,0,1,0,0,0,0,0,0,0
705881c1-2a54-4e5b-85d0-64b6c857506c,bottom6,2.0,3,7,4,0,2,0,0,0,0,0,0,0,0,2
705881c1-2a54-4e5b-85d0-64b6c857506c,top6,0.0,5,9,2,3,1,0,0,0,0,0,0,0,0,0
7804c1f7-6087-4906-8c5a-3e304b871ea6,bottom1,1.0,3,7,4,2,2,0,0,0,0,0,0,0,0,1
7804c1f7-6087-4906-8c5a-3e304b871ea6,top1,0.0,3,5,1,2,2,0,0,0,0,0,0,0,0,0
7804c1f7-6087-4906-8c5a-3e304b871ea6,bottom2,0.0,4,7,3,0,3,0,0,0,0,0,1,1,0,0
7804c1f7-6087-4906-8c5a-3e304b871ea6,top2,0.0,5,9,4,3,0,0,0,0,0,0,0,0,0,0
7804c1f7-6087-4906-8c5a-3e304b871ea6,bottom3,1.0,4,9,5,0,2,0,0,1,0,0,3,0,0,0
7804c1f7-6087-4906-8c5a-3e304b871ea6,top3,1.0,1,8,4,2,2,0,0,0,0,0,0,0,0,1
7804c1f7-6087-4906-8c5a-3e304b871ea6,bottom4,2.0,3,12,5,1,3,0,0,0,0,0,1,0,0,1
7804c1f7-6087-4906-8c5a-3e304b871ea6,top4,1.0,1,10,5,5,2,0,0,0,0,0,1,0,0,1
7804c1f7-6087-4906-8c5a-3e304b871ea6,bottom5,2.0,6,7,3,0,3,1,0,0,0,0,2,0,0,1
7804c1f7-6087-4906-8c5a-3e304b871ea6,top5,0.0,6,8,5,1,1,0,0,0,0,0,0,1,0,0
7804c1f7-6087-4906-8c5a-3e304b871ea6,bottom6,0.0,5,2,1,1,3,0,0,0,0,0,1,0,0,0
7804c1f7-6087-4906-8c5a-3e304b871ea6,top6,0.0,5,7,1,0,3,0,0,0,0,0,0,0,0,0
7804c1f7-6087-4906-8c5a-3e304b871ea6,bottom7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7804c1f7-6087-4906-8c5a-3e304b871ea6,top7,0.0,3,5,0,2,3,0,0,0,0,0,0,0,0,0
ef75297c-5c35-4d50-bd2e-7af3c2c95500,bottom1,0.0,1,2,0,0,2,0,0,0,0,0,1,0,0,0
ef75297c-5c35-4d50-bd2e-7af3c2c95500,top1,1.0,3,9,2,1,2,0,0,0,0,0,2,0,0,0
ef75297c-5c35-4d50-bd2e-7af3c2c95500,bottom2,0.0,5,6,1,1,2,0,0,0,0,0,1,0,0,0
ef75297c-5c35-4d50-bd2e-7af3c2c95500,top2,0.0,1,6,1,2,2,0,0,0,0,0,0,0,0,0
ef75297c-5c35-4d50-bd2e-7af3c2c95500,bottom3,0.0,1,6,9,2,2,0,0,1,0,0,0,1,0,0
ef75297c-5c35-4d50-bd2e-7af3c2c95500,top3,0.0,4,5,3,1,2,0,0,0,0,0,0,0,0,0
ef75297c-5c35-4d50-bd2e-7af3c2c95500,bottom4,1.0,4,9,7,0,3,0,0,0,0,0,2,0,0,0
ef75297c-5c35-4d50-bd2e-7af3c2c95500,top4,0.0,1,2,1,0,3,0,0,0,0,0,0,0,0,0
ef75297c-5c35-4d50-bd2e-7af3c2c95500,bottom5,1.0,3,8,2,0,3,0,0,0,0,0,0,0,0,1
ef75297c-5c35-4d50-bd2e-7af3c2c95500,top5,1.0,4,8,2,1,2,0,0,0,0,0,3,0,0,0
ef75297c-5c35-4d50-bd2e-7af3c2c95500,bottom6,4.0,9,19,5,0,2,0,2,1,0,0,1,2,0,0
ef75297c-5c35-4d50-bd2e-7af3c2c95500,top6,0.0,2,9,5,7,1,0,0,0,0,0,0,0,0,0
ef75297c-5c35-4d50-bd2e-7af3c2c95500,bottom7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef75297c-5c35-4d50-bd2e-7af3c2c95500,top7,0.0,3,4,2,1,2,0,0,0,0,0,0,0,0,0
69d0f9a7-1286-4af3-85a4-2069256287e8,bottom1,0.0,3,5,3,1,1,0,1,0,0,1,1,0,0,0
69d0f9a7-1286-4af3-85a4-2069256287e8,top1,2.0,4,1,3,0,2,0,0,1,0,0,1,0,0,1
69d0f9a7-1286-4af3-85a4-2069256287e8,bottom2,1.0,2,5,4,2,2,0,0,0,0,0,1,0,0,1
69d0f9a7-1286-4af3-85a4-2069256287e8,top2,0.0,2,3,2,1,2,0,0,0,0,0,0,0,0,0
69d0f9a7-1286-4af3-85a4-2069256287e8,bottom3,0.0,3,5,2,0,3,0,0,0,0,0,1,0,0,0
69d0f9a7-1286-4af3-85a4-2069256287e8,top3,0.0,0,3,3,1,3,0,0,0,0,0,0,0,0,0
69d0f9a7-1286-4af3-85a4-2069256287e8,bottom4,0.0,1,7,3,3,2,0,1,0,0,0,1,0,0,0
69d0f9a7-1286-4af3-85a4-2069256287e8,top4,2.0,1,5,5,2,2,0,0,0,0,1,3,0,0,0
69d0f9a7-1286-4af3-85a4-2069256287e8,bottom5,0.0,3,5,0,2,2,0,0,0,0,0,0,0,0,0
69d0f9a7-1286-4af3-85a4-2069256287e8,top5,1.0,3,5,5,0,3,1,0,0,0,0,1,0,0,0
69d0f9a7-1286-4af3-85a4-2069256287e8,bottom6,0.0,1,3,0,0,3,0,0,0,0,0,0,0,0,0
69d0f9a7-1286-4af3-85a4-2069256287e8,top6,0.0,1,5,1,0,3,0,0,0,0,0,0,0,0,0
69d0f9a7-1286-4af3-85a4-2069256287e8,bottom7,0.0,1,9,6,4,1,0,0,0,0,0,0,1,0,0
69d0f9a7-1286-4af3-85a4-2069256287e8,top7,0.0,2,1,3,1,2,1,0,0,0,0,0,0,0,0
5fa9053f-b96f-4f3a-9f3c-27271931a33e,bottom1,0.0,2,6,0,0,3,0,0,0,0,0,1,0,0,0
5fa9053f-b96f-4f3a-9f3c-27271931a33e,top1,2.0,2,7,6,1,1,0,0,0,0,0,1,0,0,1
5fa9053f-b96f-4f3a-9f3c-27271931a33e,bottom2,0.0,2,4,2,0,3,0,0,0,0,0,1,0,0,0
5fa9053f-b96f-4f3a-9f3c-27271931a33e,top2,1.0,4,3,5,1,3,0,0,0,0,0,0,0,0,1
5fa9053f-b96f-4f3a-9f3c-27271931a33e,bottom3,2.0,4,14,6,1,2,0,0,0,0,0,3,1,0,0
5fa9053f-b96f-4f3a-9f3c-27271931a33e,top3,0.0,1,8,3,2,0,0,0,0,0,0,2,0,0,0
5fa9053f-b96f-4f3a-9f3c-27271931a33e,bottom4,2.0,2,12,5,1,2,0,0,0,0,0,0,0,1,1
5fa9053f-b96f-4f3a-9f3c-27271931a33e,top4,0.0,2,3,1,0,3,0,1,0,0,0,0,0,0,0
5fa9053f-b96f-4f3a-9f3c-27271931a33e,bottom5,0.0,3,9,1,1,1,0,0,0,0,0,2,0,0,0
5fa9053f-b96f-4f3a-9f3c-27271931a33e,top5,0.0,2,5,0,3,0,0,0,1,0,0,1,1,0,0
5fa9053f-b96f-4f3a-9f3c-27271931a33e,bottom6,1.0,4,11,1,1,2,0,0,0,0,0,1,1,0,0
5fa9053f-b96f-4f3a-9f3c-27271931a33e,top6,0.0,0,6,2,1,1,0,1,0,0,0,0,0,0,0
5fa9053f-b96f-4f3a-9f3c-27271931a33e,bottom7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fa9053f-b96f-4f3a-9f3c-27271931a33e,top7,1.0,3,4,4,3,2,0,1,0,0,0,2,0,0,0
471a7b23-0c53-4a58-a106-8c485b8349fb,bottom1,0.0,3,14,1,2,2,0,0,0,0,0,1,0,0,0
471a7b23-0c53-4a58-a106-8c485b8349fb,top1,1.0,3,11,1,0,3,0,0,0,0,0,1,0,0,0
471a7b23-0c53-4a58-a106-8c485b8349fb,bottom2,1.0,0,10,4,1,3,2,0,0,0,0,1,0,0,0
471a7b23-0c53-4a58-a106-8c485b8349fb,top2,0.0,2,5,2,1,2,0,0,0,0,0,0,0,0,0
471a7b23-0c53-4a58-a106-8c485b8349fb,bottom3,0.0,2,9,4,2,1,0,0,0,0,0,1,0,0,0
471a7b23-0c53-4a58-a106-8c485b8349fb,top3,0.0,5,17,5,3,1,0,0,0,0,0,0,0,0,0
471a7b23-0c53-4a58-a106-8c485b8349fb,bottom4,2.0,1,16,6,3,2,0,0,0,0,0,1,0,0,1
471a7b23-0c53-4a58-a106-8c485b8349fb,top4,0.0,0,6,4,0,3,0,0,0,0,0,0,0,0,0
471a7b23-0c53-4a58-a106-8c485b8349fb,bottom5,0.0,0,3,2,0,3,0,0,0,0,0,0,0,0,0
471a7b23-0c53-4a58-a106-8c485b8349fb,top5,0.0,1,7,1,0,2,0,0,0,0,0,0,0,0,0
471a7b23-0c53-4a58-a106-8c485b8349fb,bottom6,3.0,6,19,6,2,2,1,1,1,0,0,2,0,0,0
471a7b23-0c53-4a58-a106-8c485b8349fb,top6,0.0,2,7,6,1,2,1,0,0,0,0,1,0,0,0
471a7b23-0c53-4a58-a106-8c485b8349fb,bottom7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471a7b23-0c53-4a58-a106-8c485b8349fb,top7,3.0,5,11,4,2,2,0,2,0,0,0,1,0,1,0
0f9fac56-efa4-49a5-b1f7-91bfac2ad30f,bottom1,1.0,2,8,3,1,3,0,0,0,0,0,0,0,0,1
0f9fac56-efa4-49a5-b1f7-91bfac2ad30f,top1,0.0,0,2,2,3,2,0,0,0,0,0,0,0,0,0
0f9fac56-efa4-49a5-b1f7-91bfac2ad30f,bottom2,0.0,0,5,4,5,1,0,0,0,1,0,0,0,0,0
0f9fac56-efa4-49a5-b1f7-91bfac2ad30f,top2,0.0,0,2,0,0,3,0,1,0,0,0,0,0,0,0
0f9fac56-efa4-49a5-b1f7-91bfac2ad30f,bottom3,1.0,4,5,1,2,3,0,0,0,0,0,1,1,0,0
0f9fac56-efa4-49a5-b1f7-91bfac2ad30f,top3,4.0,4,9,6,1,3,1,0,0,1,0,1,1,0,1
0f9fac56-efa4-49a5-b1f7-91bfac2ad30f,bottom4,1.0,4,14,6,3,0,0,0,0,0,2,1,0,0,1
0f9fac56-efa4-49a5-b1f7-91bfac2ad30f,top4,0.0,5,8,2,0,2,0,0,0,0,0,1,0,0,0
0f9fac56-efa4-49a5-b1f7-91bfac2ad30f,bottom5,0.0,0,8,2,1,3,0,1,0,0,0,1,0,0,0
0f9fac56-efa4-49a5-b1f7-91bfac2ad30f,top5,3.0,7,10,7,2,1,0,1,1,0,1,1,1,0,0
0f9fac56-efa4-49a5-b1f7-91bfac2ad30f,bottom6,0.0,3,4,5,1,1,0,0,0,0,0,0,0,0,0
0f9fac56-efa4-49a5-b1f7-91bfac2ad30f,top6,1.0,3,9,3,2,1,0,0,1,0,1,2,0,0,0
0f9fac56-efa4-49a5-b1f7-91bfac2ad30f,bottom7,1.0,3,12,8,6,1,0,0,0,0,0,1,0,0,1
0f9fac56-efa4-49a5-b1f7-91bfac2ad30f,top7,2.0,6,12,4,5,1,2,0,0,0,0,0,0,0,1
a4aaf39e-7be4-4745-9d32-efa2046cb941,bottom1,0.0,4,6,2,0,3,0,0,0,0,0,0,0,0,0
a4aaf39e-7be4-4745-9d32-efa2046cb941,top1,4.0,4,8,8,4,2,0,0,0,0,0,2,2,0,1
a4aaf39e-7be4-4745-9d32-efa2046cb941,bottom2,4.0,3,11,4,0,3,1,0,0,0,0,1,0,0,1
a4aaf39e-7be4-4745-9d32-efa2046cb941,top2,0.0,2,6,2,3,1,0,0,1,0,0,0,0,0,0
a4aaf39e-7be4-4745-9d32-efa2046cb941,bottom3,1.0,3,4,8,1,2,0,0,0,0,0,0,0,0,1
a4aaf39e-7be4-4745-9d32-efa2046cb941,top3,2.0,4,8,3,1,2,0,0,0,0,0,3,0,0,0
a4aaf39e-7be4-4745-9d32-efa2046cb941,bottom4,0.0,6,9,5,1,0,0,0,0,0,0,1,0,0,0
a4aaf39e-7be4-4745-9d32-efa2046cb941,top4,3.0,0,3,4,0,3,1,0,0,0,0,1,0,0,1
a4aaf39e-7be4-4745-9d32-efa2046cb941,bottom5,2.0,4,13,4,5,1,0,1,0,0,0,1,0,0,0
a4aaf39e-7be4-4745-9d32-efa2046cb941,top5,0.0,7,8,1,0,3,1,0,0,0,0,1,0,0,0
